tweet_id,tweet_created,latitude,longitude,category,text,is_cluster
09ec9a58-a8ae-46,2025-11-20 17:51:00,-2.164606,-79.899772,obstaculo,Carro botado por desperfecto mecánico en Kennedy. 🚗,1
963de158-6c72-4e,2025-11-20 17:51:00,-2.233046,-79.899127,trafico,Reportan: Tráfico pesado en Sur (Pradera) sentido norte-sur. #Guayaquil,0
7c38b98a-e86e-4f,2025-11-20 17:51:00,-2.164338,-80.000808,accidente,"Precaución: colisión vehicular en Via a la Costa, vidrios en la calzada. 🚗",0
f12e6398-0313-41,2025-11-20 17:51:00,-2.164433,-79.900055,obstaculo,"Ojo: Semáforo apagado en Kennedy, es un caos, manden vigilantes. 🚗",1
c2651d28-05ff-4b,2025-11-20 17:51:00,-2.1472,-79.898402,trafico,"Usuarios informan: Colapsada la vía en Alborada, no se mueve nada. 🚗",0
bf9003b3-de7d-4b,2025-11-20 17:51:00,-2.165266,-79.90022,obstaculo,Bus de la Metrovía dañado bloqueando carril en Kennedy. 😡,1
b32480fe-0039-49,2025-11-20 17:51:00,-2.228396,-79.890439,no_incidentes,"Ojo: Feria de comida en Sur (Pradera), recomendado visitar. @ATM_Transito",0
65dec3ea-e8cf-46,2025-11-20 17:51:00,-2.153592,-79.964935,trafico,"Colapsada la vía en Perimetral, no se mueve nada. .",0
1e15aca6-8072-4f,2025-11-20 17:51:00,-2.173754,-79.910309,accidente,"Alerta 🚨 Motorizado accidentado en Urdesa, ya está la ambulancia. #Guayaquil",0
55f1aa06-9731-48,2025-11-20 17:51:00,-2.146484,-79.905182,accidente,"Usuarios informan: Precaución: colisión vehicular en Alborada, vidrios en la calzada. .",1
2800002f-2135-4d,2025-11-20 17:51:00,-2.165076,-79.900508,obstaculo,Reportan: Bus de la Metrovía dañado bloqueando carril en Kennedy. .,1
038e1830-a2f4-4e,2025-11-20 17:51:00,-2.168588,-80.008072,trafico,Usuarios informan: Congestión vehicular alta por salida de oficinas en Via a la Costa. pilas.,0
c47a914e-0ad2-41,2025-11-20 17:51:00,-2.148838,-79.902434,no_incidentes,"Usuarios informan: Increíble el concierto aquí en Alborada, está llenísimo. #TránsitoGye",0
9945681c-a968-4c,2025-11-20 17:51:00,-2.229933,-79.899427,obstaculo,Hay un hueco cráter en Sur (Pradera) que me reventó la llanta. @ATM_Transito,1
13dcd566-025b-48,2025-11-20 17:51:00,-2.234429,-79.903351,obstaculo,Hay un hueco cráter en Sur (Pradera) que me reventó la llanta.,0
6ac6eba3-5b9f-40,2025-11-20 17:51:00,-2.172973,-79.912113,no_incidentes,"Usuarios informan: Increíble el concierto aquí en Urdesa, está llenísimo. .",1
abab7f53-909e-4f,2025-11-20 17:51:00,-2.14639,-79.904225,accidente,Se acaban de dar duro dos carros en la principal de Alborada. .,1
e0345808-9a8b-40,2025-11-20 17:51:00,-2.149566,-79.90366,trafico,"Ojo: Filas interminables en Alborada, parece que el semáforo no sirve. 😡",0
a7d34ab6-fb9e-49,2025-11-20 17:51:00,-2.16502,-79.900226,obstaculo,Carro botado por desperfecto mecánico en Kennedy. #Guayaquil,1
a483a229-9e76-4a,2025-11-20 17:51:00,-2.170958,-79.913629,obstaculo,"Alerta 🚨 Árbol caído por la lluvia en Urdesa, cuidado. 😡",0
dee01909-f07e-43,2025-11-20 17:51:00,-2.165534,-79.899785,obstaculo,"Semáforo apagado en Kennedy, es un caos, manden vigilantes. @ATM_Transito",1
370106b9-bc1a-42,2025-11-20 17:51:00,-2.161792,-79.996644,obstaculo,Bus de la Metrovía dañado bloqueando carril en Via a la Costa. 🚗,0
e99fe7e5-64e4-47,2025-11-20 17:51:00,-2.170588,-80.006307,accidente,"Ojo: Choque por alcance en Via a la Costa, carril izquierdo cerrado. #TránsitoGye",0
ccf2d69e-523b-48,2025-11-20 17:51:00,-2.171252,-80.007021,accidente,Reportan: ¡Qué bestia! Cómo se trepó ese carro al parterre en Via a la Costa. 😡,0
7c43dce5-e8ce-40,2025-11-20 17:51:00,-2.230064,-79.899832,obstaculo,Ojo: Hay un hueco cráter en Sur (Pradera) que me reventó la llanta. @ATM_Transito,1
bebddf8c-b592-47,2025-11-20 17:51:00,-2.165155,-79.89944,obstaculo,"Usuarios informan: Semáforo apagado en Kennedy, es un caos, manden vigilantes. @ATM_Transito",1
a8349ab9-5092-4e,2025-11-20 17:51:00,-2.140962,-79.871304,accidente,Usuarios informan: Reportan accidente múltiple bajando el puente de Samborondon. 😡,0
f8f26ba9-dce1-48,2025-11-20 17:51:00,-2.17089,-79.909382,accidente,"Ojo: Choque por alcance en Urdesa, carril izquierdo cerrado. @ATM_Transito",0
ce71cb95-33a2-40,2025-11-20 17:51:00,-2.198677,-79.892555,trafico,"Ojo: Filas interminables en Centro, parece que el semáforo no sirve. @ATM_Transito",0
601e70cd-b1ad-4b,2025-11-20 17:51:00,-2.142543,-79.870511,obstaculo,"Alerta 🚨 Semáforo apagado en Samborondon, es un caos, manden vigilantes. #TránsitoGye",0
236d5f86-6de0-4a,2025-11-20 17:51:00,-2.16504,-79.900165,obstaculo,Bus de la Metrovía dañado bloqueando carril en Kennedy.,1
884f179d-dd45-43,2025-11-20 17:51:00,-2.230016,-79.899846,obstaculo,Alerta 🚨 Hay un hueco cráter en Sur (Pradera) que me reventó la llanta. 😡,1
f93447f6-3131-42,2025-11-20 17:51:00,-2.172273,-79.911849,obstaculo,Usuarios informan: Carro botado por desperfecto mecánico en Urdesa. pilas.,1
6aad947a-9b0a-45,2025-11-20 17:51:00,-2.177736,-80.002173,no_incidentes,"Ojalá no haya **accidente** hoy, quiero llegar a casa.",0
008b0ecc-5999-4e,2025-11-20 17:51:00,-2.137318,-79.868306,accidente,"Ojo: Choque por alcance en Samborondon, carril izquierdo cerrado. @ATM_Transito",0
cc2f7274-1463-45,2025-11-20 17:51:00,-2.164712,-79.899569,obstaculo,Alerta 🚨 Bus de la Metrovía dañado bloqueando carril en Kennedy. .,1
4f61e32b-ef2d-41,2025-11-20 17:51:00,-2.192204,-79.888994,no_incidentes,"Ojo: Comprando agua en el semáforo de Centro, todo tranquilo. 🚗",0
e3f1ebe8-3f89-4f,2025-11-20 17:51:00,-2.163751,-79.898666,trafico,Congestión vehicular alta por salida de oficinas en Kennedy. 😡,0
7ca3eb7b-04a3-45,2025-11-20 17:51:00,-2.146289,-79.904697,accidente,Se acaban de dar duro dos carros en la principal de Alborada. #TránsitoGye,1
2a5266b2-dbed-4d,2025-11-20 17:51:00,-2.165071,-79.900441,obstaculo,"Trabajos en la vía en Kennedy sin señalización, peligroso. .",1
e775736c-227b-4c,2025-11-20 17:52:00,-2.173266,-79.912197,obstaculo,"Alerta 🚨 Trabajos en la vía en Urdesa sin señalización, peligroso. .",1
950f1c69-1cf7-45,2025-11-20 17:52:00,-2.164779,-79.899777,obstaculo,Hay un hueco cráter en Kennedy que me reventó la llanta.,1
cb3217e7-628f-4a,2025-11-20 17:52:00,-2.146402,-79.904952,accidente,"Alerta 🚨 Precaución: colisión vehicular en Alborada, vidrios en la calzada. .",1
f3b398f6-8302-4d,2025-11-20 17:52:00,-2.146951,-79.904894,accidente,"Usuarios informan: Precaución: colisión vehicular en Alborada, vidrios en la calzada.",1
11798ac5-d3e5-49,2025-11-20 17:52:00,-2.147496,-79.962178,obstaculo,Ojo: Carro botado por desperfecto mecánico en Perimetral. .,0
bae2b1f9-1c90-40,2025-11-20 17:52:00,-2.192581,-79.890956,obstaculo,Ojo: Bus de la Metrovía dañado bloqueando carril en Centro. pilas.,1
16f4803b-2c68-4c,2025-11-20 17:52:00,-2.142507,-79.868028,no_incidentes,Ojo: Que calor insoportable hace hoy en Samborondon. pilas.,0
7ff49883-c99a-47,2025-11-20 17:52:00,-2.227178,-79.893822,trafico,"Colapsada la vía en Sur (Pradera), no se mueve nada.",0
29e0d76d-c864-4d,2025-11-20 17:52:00,-2.196525,-79.894502,no_incidentes,"Ojo: Comprando agua en el semáforo de Centro, todo tranquilo. #Guayaquil",0
8e5870ce-249e-43,2025-11-20 17:52:00,-2.229002,-79.895728,no_incidentes,Reportan: ¿Alguien sabe si hay operativo de la ATM en Sur (Pradera)? 🚗,0
1e67f790-3c55-4a,2025-11-20 17:52:00,-2.158476,-79.95838,accidente,"Usuarios informan: Choque por alcance en Perimetral, carril izquierdo cerrado. pilas.",0
d82f8772-c503-4c,2025-11-20 17:52:00,-2.189501,-79.891087,obstaculo,"Alerta 🚨 Trabajos en la vía en Centro sin señalización, peligroso. 🚗",0
43741875-b0bb-4a,2025-11-20 17:52:00,-2.165135,-79.899998,obstaculo,Alerta 🚨 Hay un hueco cráter en Kennedy que me reventó la llanta. 🚗,1
d215a208-b8e4-4e,2025-11-20 17:52:00,-2.230317,-79.899932,obstaculo,Usuarios informan: Bus de la Metrovía dañado bloqueando carril en Sur (Pradera). @ATM_Transito,1
8f79b211-4534-43,2025-11-20 17:52:00,-2.164956,-79.900282,obstaculo,"Reportan: Trabajos en la vía en Kennedy sin señalización, peligroso. 🚗",1
2aec34a4-0747-49,2025-11-20 17:52:00,-2.146105,-79.904773,accidente,Reportan: Se acaban de dar duro dos carros en la principal de Alborada. 😡,1
295013dc-5816-42,2025-11-20 17:52:00,-2.146819,-79.905246,accidente,"Usuarios informan: Siniestro de tránsito en Alborada, unidades de la ATM avanzan. .",1
30e74f3d-89be-43,2025-11-20 17:52:00,-2.164644,-79.900371,obstaculo,Alerta 🚨 Bus de la Metrovía dañado bloqueando carril en Kennedy. 🚗,1
a47ea103-60f8-48,2025-11-20 17:52:00,-2.173438,-79.909429,no_incidentes,"Reportan: Comprando agua en el semáforo de Urdesa, todo tranquilo. #Guayaquil",0
5afe5e72-08e7-49,2025-11-20 17:52:00,-2.229835,-79.899757,obstaculo,Ojo: Hay un hueco cráter en Sur (Pradera) que me reventó la llanta. @ATM_Transito,1
b725dff8-5d39-48,2025-11-20 17:52:00,-2.139497,-79.866701,obstaculo,Bus de la Metrovía dañado bloqueando carril en Samborondon.,0
d1b5f626-1051-4f,2025-11-20 17:52:00,-2.169053,-79.89608,obstaculo,"Trabajos en la vía en Kennedy sin señalización, peligroso. #Guayaquil",0
190805e9-f350-49,2025-11-20 17:52:00,-2.146791,-79.904783,accidente,¡Qué bestia! Cómo se trepó ese carro al parterre en Alborada. .,1
882e163d-c9ac-4c,2025-11-20 17:52:00,-2.193667,-79.89046,trafico,Alerta 🚨 Taponamiento total en la entrada a Centro. @ATM_Transito,0
0d9cc06a-c569-42,2025-11-20 17:52:00,-2.147632,-79.898106,obstaculo,Alerta 🚨 Bus de la Metrovía dañado bloqueando carril en Alborada. #Guayaquil,0
7305662d-e380-4c,2025-11-20 17:52:00,-2.170043,-80.001787,obstaculo,Hay un hueco cráter en Via a la Costa que me reventó la llanta. .,0
c2a29a32-054a-41,2025-11-20 17:52:00,-2.230185,-79.899834,obstaculo,Alerta 🚨 Carro botado por desperfecto mecánico en Sur (Pradera).,1
3759a129-7a95-47,2025-11-20 17:52:00,-2.173205,-79.912568,obstaculo,Alerta 🚨 Bus de la Metrovía dañado bloqueando carril en Urdesa. pilas.,1
671080d3-884e-42,2025-11-20 17:52:00,-2.167402,-80.005583,accidente,Alerta 🚨 ¡Qué bestia! Cómo se trepó ese carro al parterre en Via a la Costa. #TránsitoGye,0
5cedf66c-d469-43,2025-11-20 17:52:00,-2.164908,-79.899863,obstaculo,Alerta 🚨 Carro botado por desperfecto mecánico en Kennedy. 🚗,1
2fdf52bc-a717-49,2025-11-20 17:52:00,-2.173122,-79.91257,obstaculo,Ojo: Hay un hueco cráter en Urdesa que me reventó la llanta. #TránsitoGye,1
dfe2abd2-c1e1-4d,2025-11-20 17:52:00,-2.140269,-79.866968,no_incidentes,Alerta 🚨 Que calor insoportable hace hoy en Samborondon. pilas.,0
1d4fa6f7-c14c-43,2025-11-20 17:52:00,-2.146272,-79.90493,accidente,"Reportan: Motorizado accidentado en Alborada, ya está la ambulancia. .",1
827ab06e-eb26-4c,2025-11-20 17:52:00,-2.230647,-79.89996,obstaculo,Bus de la Metrovía dañado bloqueando carril en Sur (Pradera). #TránsitoGye,1
e9a6d57c-ddc4-45,2025-11-20 17:52:00,-2.193164,-79.890966,obstaculo,Ojo: Bus de la Metrovía dañado bloqueando carril en Centro. 🚗,1
c6fb829e-ea47-4c,2025-11-20 17:52:00,-2.139903,-79.862514,obstaculo,"Alerta 🚨 Árbol caído por la lluvia en Samborondon, cuidado. .",0
070d7e15-03f4-4b,2025-11-20 17:52:00,-2.163881,-79.901571,obstaculo,"Reportan: Trabajos en la vía en Kennedy sin señalización, peligroso. @ATM_Transito",0
09f04825-4191-4f,2025-11-20 17:52:00,-2.163948,-79.997488,trafico,Taponamiento total en la entrada a Via a la Costa. pilas.,0
71e14553-eb36-4a,2025-11-20 17:52:00,-2.13959,-79.868497,trafico,"Reportan: La Samborondon está imposible a esta hora, eviten. #TránsitoGye",0
60e773c3-a47e-43,2025-11-20 17:52:00,-2.158719,-79.902033,trafico,Alerta 🚨 Tráfico pesado en Kennedy sentido norte-sur. #TránsitoGye,0
dcacea9b-2dc7-4b,2025-11-20 17:52:00,-2.192753,-79.891412,obstaculo,"Ojo: Semáforo apagado en Centro, es un caos, manden vigilantes.",1
2b7663a6-1eb1-43,2025-11-20 17:52:00,-2.190987,-79.891308,accidente,Se acaban de dar duro dos carros en la principal de Centro.,0
83d43931-ac2a-49,2025-11-20 17:52:00,-2.173015,-79.911806,obstaculo,Carro botado por desperfecto mecánico en Urdesa. @ATM_Transito,1
0bd9d51e-4535-45,2025-11-20 17:52:00,-2.192731,-79.888894,trafico,"Alerta 🚨 La Centro está imposible a esta hora, eviten. 😡",0
58b4fb27-8ed0-48,2025-11-20 17:52:00,-2.193194,-79.890884,obstaculo,Usuarios informan: Hay un hueco cráter en Centro que me reventó la llanta. 🚗,1
8014a480-7c2c-40,2025-11-20 17:52:00,-2.194666,-79.89143,trafico,"Reportan: Llevo media hora parado en Centro, avancen!!! 😡",0
e2a58c33-e45e-42,2025-11-20 17:52:00,-2.172816,-79.912044,obstaculo,Hay un hueco cráter en Urdesa que me reventó la llanta. #TránsitoGye,1
5c12428a-d914-40,2025-11-20 17:52:00,-2.173038,-79.911854,obstaculo,Reportan: Hay un hueco cráter en Urdesa que me reventó la llanta. 🚗,1
21c162b0-3411-4e,2025-11-20 17:52:00,-2.164662,-79.900011,obstaculo,Ojo: Bus de la Metrovía dañado bloqueando carril en Kennedy. #TránsitoGye,1
72bcde51-fc61-48,2025-11-20 17:52:00,-2.172755,-79.911678,obstaculo,Usuarios informan: Hay un hueco cráter en Urdesa que me reventó la llanta.,1
5f82067b-fc20-4b,2025-11-20 17:53:00,-2.173258,-79.911668,obstaculo,"Alerta 🚨 Trabajos en la vía en Urdesa sin señalización, peligroso. pilas.",1
bc81b7f4-f7dc-47,2025-11-20 17:53:00,-2.171719,-80.001473,no_incidentes,"Ojo: Feria de comida en Via a la Costa, recomendado visitar. pilas.",0
f917b15a-f4b4-44,2025-11-20 17:53:00,-2.216395,-79.902926,no_incidentes,"Ojo: Increíble el concierto aquí en Sur (Pradera), está llenísimo. pilas.",0
109defe0-de85-42,2025-11-20 17:53:00,-2.147509,-79.963109,trafico,"Alerta 🚨 Colapsada la vía en Perimetral, no se mueve nada. #Guayaquil",0
fd4c1df9-1501-49,2025-11-20 17:53:00,-2.149941,-79.960138,trafico,"Reportan: La Perimetral está imposible a esta hora, eviten.",1
0090837d-5726-4f,2025-11-20 17:53:00,-2.14976,-79.95968,trafico,"Alerta 🚨 Filas interminables en Perimetral, parece que el semáforo no sirve. #Guayaquil",1
4bb234ec-3aa5-47,2025-11-20 17:53:00,-2.173285,-79.911706,obstaculo,"Usuarios informan: Árbol caído por la lluvia en Urdesa, cuidado. #TránsitoGye",1
9c094728-85ff-43,2025-11-20 17:53:00,-2.144219,-79.907543,accidente,"Siniestro de tránsito en Alborada, unidades de la ATM avanzan. #Guayaquil",0
5880c764-6772-48,2025-11-20 17:53:00,-2.173518,-79.912232,obstaculo,"Ojo: Trabajos en la vía en Urdesa sin señalización, peligroso. @ATM_Transito",1
94b62c12-38e5-45,2025-11-20 17:53:00,-2.193345,-79.891037,obstaculo,"Ojo: Trabajos en la vía en Centro sin señalización, peligroso. @ATM_Transito",1
dd088912-d813-43,2025-11-20 17:53:00,-2.230333,-79.899886,obstaculo,Bus de la Metrovía dañado bloqueando carril en Sur (Pradera). #TránsitoGye,1
f0df58c2-eccf-43,2025-11-20 17:53:00,-2.179184,-79.909436,trafico,"Reportan: Colapsada la vía en Urdesa, no se mueve nada.",0
a6ed639b-554d-4f,2025-11-20 17:53:00,-2.169611,-80.000286,no_incidentes,"Usuarios informan: Comprando agua en el semáforo de Via a la Costa, todo tranquilo. 😡",0
943aca18-abbd-4a,2025-11-20 17:53:00,-2.146544,-79.905327,accidente,Reportan: Se acaban de dar duro dos carros en la principal de Alborada. @ATM_Transito,1
40381654-6527-47,2025-11-20 17:53:00,-2.140839,-79.867873,trafico,Alerta 🚨 Congestión vehicular alta por salida de oficinas en Samborondon. .,0
089c880a-2b50-40,2025-11-20 17:53:00,-2.136177,-79.869209,no_incidentes,¿Alguien sabe si hay operativo de la ATM en Samborondon? .,0
800afb04-55ca-46,2025-11-20 17:53:00,-2.173391,-79.911922,obstaculo,Ojo: Hay un hueco cráter en Urdesa que me reventó la llanta. .,1
af46f626-fb45-4e,2025-11-20 17:53:00,-2.165547,-79.900207,obstaculo,"Ojo: Semáforo apagado en Kennedy, es un caos, manden vigilantes. pilas.",1
3cc880ae-dd5d-4c,2025-11-20 17:53:00,-2.133943,-79.862521,obstaculo,"Alerta 🚨 Semáforo apagado en Samborondon, es un caos, manden vigilantes. 🚗",0
68de8bd3-2cf6-46,2025-11-20 17:53:00,-2.23015,-79.900272,obstaculo,Alerta 🚨 Bus de la Metrovía dañado bloqueando carril en Sur (Pradera). 😡,1
f060a197-f726-4a,2025-11-20 17:53:00,-2.150303,-79.960244,trafico,"Reportan: Colapsada la vía en Perimetral, no se mueve nada.",1
1bed5c55-946e-41,2025-11-20 17:53:00,-2.165231,-79.900324,obstaculo,Reportan: Carro botado por desperfecto mecánico en Kennedy. pilas.,1
edc64453-2889-45,2025-11-20 17:53:00,-2.230264,-79.900819,obstaculo,Alerta 🚨 Carro botado por desperfecto mecánico en Sur (Pradera). 🚗,1
692624cd-b529-41,2025-11-20 17:53:00,-2.189338,-79.891245,trafico,"La Centro está imposible a esta hora, eviten. pilas.",0
635ee1bb-b1f8-46,2025-11-20 17:53:00,-2.149965,-79.962614,accidente,Ojo: ¡Qué bestia! Cómo se trepó ese carro al parterre en Perimetral. .,0
ecb416d3-c267-41,2025-11-20 17:53:00,-2.151878,-79.9122,accidente,"Ojo: Choque por alcance en Alborada, carril izquierdo cerrado.",0
76a6ae2d-3627-47,2025-11-20 17:53:00,-2.173169,-79.915143,no_incidentes,"Ojo: Mucha gente reunida en Urdesa por el desfile, buen ambiente. @ATM_Transito",0
ff5dbeed-c1d8-4a,2025-11-20 17:53:00,-2.193064,-79.890658,obstaculo,Ojo: Carro botado por desperfecto mecánico en Centro. #TránsitoGye,1
197634a2-e736-4c,2025-11-20 17:53:00,-2.164559,-79.903669,accidente,"Choque por alcance en Kennedy, carril izquierdo cerrado. #TránsitoGye",0
ad08cbdb-3246-40,2025-11-20 17:53:00,-2.169536,-79.997752,trafico,"Reportan: La Via a la Costa está imposible a esta hora, eviten. .",0
dfa0cf5c-645d-46,2025-11-20 17:53:00,-2.146381,-79.904629,accidente,Alerta 🚨 Se acaban de dar duro dos carros en la principal de Alborada.,1
cca55b1a-695d-49,2025-11-20 17:53:00,-2.172911,-79.912397,trafico,"Ojo: La Urdesa está imposible a esta hora, eviten. @ATM_Transito",0
d825c59d-4b4c-42,2025-11-20 17:53:00,-2.165041,-79.899952,no_incidentes,"Reportan: Feria de comida en Kennedy, recomendado visitar.",0
663976b7-88ba-4a,2025-11-20 17:53:00,-2.193454,-79.890832,obstaculo,"Semáforo apagado en Centro, es un caos, manden vigilantes. #TránsitoGye",1
16ea118f-cf00-4d,2025-11-20 17:53:00,-2.165281,-79.899609,obstaculo,"Árbol caído por la lluvia en Kennedy, cuidado. 🚗",1
4856ff10-2f2a-45,2025-11-20 17:53:00,-2.149739,-79.959975,trafico,Reportan: Congestión vehicular alta por salida de oficinas en Perimetral. .,1
530933a0-ba80-46,2025-11-20 17:53:00,-2.1927,-79.887047,obstaculo,Ojo: Carro botado por desperfecto mecánico en Centro.,0
a1c23256-270c-4a,2025-11-20 17:53:00,-2.146794,-79.905246,accidente,"Usuarios informan: Motorizado accidentado en Alborada, ya está la ambulancia. @ATM_Transito",1
ea4fcac8-cd37-4f,2025-11-20 17:53:00,-2.139217,-79.869519,trafico,Reportan: Taponamiento total en la entrada a Samborondon. pilas.,0
a032750d-3d4b-46,2025-11-20 17:53:00,-2.165014,-79.900077,obstaculo,"Usuarios informan: Trabajos en la vía en Kennedy sin señalización, peligroso. #Guayaquil",1
110627e6-31fd-4d,2025-11-20 17:53:00,-2.138832,-79.897337,accidente,Ojo: Se acaban de dar duro dos carros en la principal de Alborada. #TránsitoGye,0
ce4f9bbc-b4c9-44,2025-11-20 17:53:00,-2.230141,-79.900154,obstaculo,"Trabajos en la vía en Sur (Pradera) sin señalización, peligroso. 😡",1
be6713e8-b70e-4a,2025-11-20 17:53:00,-2.192628,-79.889085,no_incidentes,¿Alguien sabe si hay operativo de la ATM en Centro? 😡,0
e7ea3f0e-5567-46,2025-11-20 17:53:00,-2.172023,-79.910178,obstaculo,"Semáforo apagado en Urdesa, es un caos, manden vigilantes. #TránsitoGye",0
7fddbe2b-a747-49,2025-11-20 17:53:00,-2.229581,-79.899548,obstaculo,"Reportan: Trabajos en la vía en Sur (Pradera) sin señalización, peligroso. #TránsitoGye",1
20b2dfb8-a01e-40,2025-11-20 17:53:00,-2.136832,-79.868439,no_incidentes,Que calor insoportable hace hoy en Samborondon. .,0
c58d0a71-096c-42,2025-11-20 17:53:00,-2.230114,-79.900081,obstaculo,"Ojo: Árbol caído por la lluvia en Sur (Pradera), cuidado. pilas.",1
0340c0ba-603b-43,2025-11-20 17:53:00,-2.146046,-79.90427,accidente,"Ojo: Siniestro de tránsito en Alborada, unidades de la ATM avanzan.",1
94930682-a5f8-4f,2025-11-20 17:53:00,-2.15006,-79.960403,trafico,Reportan: Congestión vehicular alta por salida de oficinas en Perimetral. 😡,1
6b93e372-7606-44,2025-11-20 17:53:00,-2.193093,-79.890716,obstaculo,Alerta 🚨 Hay un hueco cráter en Centro que me reventó la llanta. #TránsitoGye,1
59430c3e-df16-4e,2025-11-20 17:54:00,-2.162721,-79.898395,no_incidentes,"Alerta 🚨 Saliendo del estadio en Kennedy, ganamos!!! 🚗",0
5bf44366-a7ee-4c,2025-11-20 17:54:00,-2.16479,-79.90007,obstaculo,"Árbol caído por la lluvia en Kennedy, cuidado. 😡",1
8fb9a821-a0a1-45,2025-11-20 17:54:00,-2.173024,-79.912882,accidente,"Ojo: Siniestro de tránsito en Urdesa, unidades de la ATM avanzan. 🚗",0
5d7b047d-1f38-43,2025-11-20 17:54:00,-2.150361,-79.96051,trafico,"Alerta 🚨 La Perimetral está imposible a esta hora, eviten.",1
fe7e81a1-aaee-4c,2025-11-20 17:54:00,-2.149991,-79.960345,trafico,"Reportan: Filas interminables en Perimetral, parece que el semáforo no sirve. #TránsitoGye",1
9d828bc5-ab76-45,2025-11-20 17:54:00,-2.172958,-79.911669,obstaculo,Alerta 🚨 Carro botado por desperfecto mecánico en Urdesa. pilas.,1
4dc89370-502d-4e,2025-11-20 17:54:00,-2.174454,-79.998689,no_incidentes,Alerta 🚨 Que calor insoportable hace hoy en Via a la Costa. pilas.,0
ec038aaf-147f-4e,2025-11-20 17:54:00,-2.197678,-79.893739,trafico,"Colapsada la vía en Centro, no se mueve nada. #Guayaquil",0
a23445d5-3525-4a,2025-11-20 17:54:00,-2.16497,-79.900085,obstaculo,Hay un hueco cráter en Kennedy que me reventó la llanta. .,1
0c334da1-fe89-48,2025-11-20 17:54:00,-2.193003,-79.891038,obstaculo,Alerta 🚨 Hay un hueco cráter en Centro que me reventó la llanta. 🚗,1
c0cf17d7-6353-42,2025-11-20 17:54:00,-2.193113,-79.89107,obstaculo,Alerta 🚨 Carro botado por desperfecto mecánico en Centro. @ATM_Transito,1
bf350554-8261-4a,2025-11-20 17:54:00,-2.149966,-79.959878,trafico,Usuarios informan: Congestión vehicular alta por salida de oficinas en Perimetral. 😡,1
e4a41529-d67c-40,2025-11-20 17:54:00,-2.228703,-79.892837,trafico,"Usuarios informan: Llevo media hora parado en Sur (Pradera), avancen!!! pilas.",0
47bfb406-77af-49,2025-11-20 17:54:00,-2.144877,-79.86779,no_incidentes,"Alerta 🚨 Increíble el concierto aquí en Samborondon, está llenísimo. .",0
acf76a13-1854-49,2025-11-20 17:54:00,-2.15054,-79.960102,trafico,"Reportan: Colapsada la vía en Perimetral, no se mueve nada. #TránsitoGye",1
b8e7ad1c-e6e0-40,2025-11-20 17:54:00,-2.17295,-79.912303,obstaculo,"Árbol caído por la lluvia en Urdesa, cuidado. #Guayaquil",1
9aea45a7-83e3-45,2025-11-20 17:54:00,-2.229778,-79.900138,obstaculo,"Árbol caído por la lluvia en Sur (Pradera), cuidado.",1
7b7d1ac8-1241-43,2025-11-20 17:54:00,-2.231935,-79.89514,accidente,"Reportan: Motorizado accidentado en Sur (Pradera), ya está la ambulancia. #Guayaquil",0
5ddf1cad-4656-47,2025-11-20 17:54:00,-2.164845,-79.899831,obstaculo,"Árbol caído por la lluvia en Kennedy, cuidado.",1
cabafe6b-0c27-42,2025-11-20 17:54:00,-2.173484,-79.998917,no_incidentes,"Alerta 🚨 Saliendo del estadio en Via a la Costa, ganamos!!!",0
b652c680-0ec5-42,2025-11-20 17:54:00,-2.165493,-79.899743,obstaculo,"Alerta 🚨 Árbol caído por la lluvia en Kennedy, cuidado. 🚗",1
66ccdab8-0aae-40,2025-11-20 17:54:00,-2.172525,-79.911532,obstaculo,"Trabajos en la vía en Urdesa sin señalización, peligroso. @ATM_Transito",1
f354b2d2-e8be-46,2025-11-20 17:54:00,-2.150078,-79.960339,trafico,Congestión vehicular alta por salida de oficinas en Perimetral. 🚗,1
d0fbd225-fac3-44,2025-11-20 17:54:00,-2.173292,-79.911818,obstaculo,"Alerta 🚨 Árbol caído por la lluvia en Urdesa, cuidado. #Guayaquil",1
d55c4f18-84d1-45,2025-11-20 17:54:00,-2.164898,-79.90042,obstaculo,Hay un hueco cráter en Kennedy que me reventó la llanta. #Guayaquil,1
c0ef1279-832b-4e,2025-11-20 17:54:00,-2.149493,-79.960107,trafico,"Filas interminables en Perimetral, parece que el semáforo no sirve. pilas.",1
80e5d337-3ddd-4b,2025-11-20 17:54:00,-2.164843,-79.899884,obstaculo,"Ojo: Árbol caído por la lluvia en Kennedy, cuidado. #TránsitoGye",1
5cd9bc44-534b-49,2025-11-20 17:54:00,-2.167683,-80.005555,accidente,"Reportan: Motorizado accidentado en Via a la Costa, ya está la ambulancia. pilas.",0
a7bb722e-b156-49,2025-11-20 17:54:00,-2.177462,-79.914073,obstaculo,"Ojo: Trabajos en la vía en Urdesa sin señalización, peligroso. 🚗",0
8939ad1f-efd9-44,2025-11-20 17:54:00,-2.172743,-79.91234,obstaculo,Ojo: Bus de la Metrovía dañado bloqueando carril en Urdesa. #Guayaquil,1
ca487f7e-815b-42,2025-11-20 17:54:00,-2.193242,-79.890601,obstaculo,Usuarios informan: Carro botado por desperfecto mecánico en Centro. .,1
2f466261-6f05-42,2025-11-20 17:54:00,-2.147652,-79.94977,accidente,"Precaución: colisión vehicular en Perimetral, vidrios en la calzada. #TránsitoGye",0
