tweet_id,tweet_created,latitude,longitude,category,text,is_cluster
5cfaceaa-561e-4461,2023-10-24 07:45:00,8.97466,-79.529509,trafico,Congestión total hacia Bella Vista....,1
538030b1-f76b-49c3,2023-10-24 07:45:00,9.071357,-79.385096,obstaculo,Semáforo dañado e intermitente en Tocumen. 🚑,1
b20fd40a-d36f-4313,2023-10-24 07:45:00,8.959853,-79.55451,obstaculo,Semáforo dañado e intermitente en Ancón.,1
728cf956-625c-4b37,2023-10-24 07:45:00,8.974159,-79.530243,trafico,"Colapso vial en Bella Vista, busquen alternas.!",1
c3b3285a-d47e-4e3c,2023-10-24 07:45:00,8.974337,-79.52971,trafico,Congestión total hacia Bella Vista....,1
aa5d3be3-4e83-4700,2023-10-24 07:45:00,9.061851,-79.371181,obstaculo,Árbol caído bloqueando el carril derecho en Tocumen. 😡,0
17e5b254-826f-4f4f,2023-10-24 07:45:00,8.960417,-79.554902,obstaculo,Semáforo dañado e intermitente en Ancón.,1
2fae3fd6-2690-4f81,2023-10-24 07:45:00,8.960142,-79.553956,obstaculo,"Objeto extraño en la vía por Ancón, cuidado....",1
56051a6e-5d08-4994,2023-10-24 07:45:00,8.97468,-79.527727,trafico,El tranque en Bella Vista no es normal hoy.!,1
f3f6a442-e0e5-410c,2023-10-24 07:45:00,8.973465,-79.529418,trafico,"Colapso vial en Bella Vista, busquen alternas.!",1
a4177ab3-60a2-45b1,2023-10-24 07:45:00,8.959578,-79.555149,obstaculo,"Objeto extraño en la vía por Ancón, cuidado.",1
d58fbd5c-5d52-4344,2023-10-24 07:45:00,8.988954,-79.541905,no_incidentes,Increíble el atardecer hoy en Bella Vista....,0
777d27f7-143b-432d,2023-10-24 07:45:00,9.063884,-79.391481,accidente,Golpe feo entre taxi y metrobus en Tocumen....,0
a199eb1a-fe99-48f1,2023-10-24 07:45:00,8.96452,-79.561458,accidente,"Motorizado en el piso, ambulancia llegando a Ancón.",0
6553c660-4068-4467,2023-10-24 07:45:00,9.041263,-79.517163,trafico,Waze marca todo rojo saliendo de San Miguelito. 🚑,0
027cdb14-5f57-44be,2023-10-24 07:45:00,8.974244,-79.529314,trafico,Waze marca todo rojo saliendo de Bella Vista. 🚑,1
67b91cb5-42e8-4374,2023-10-24 07:45:00,9.070676,-79.38533,obstaculo,Hay un hueco enorme rompiendo llantas en Tocumen. #Panama,1
b7e6b462-33f3-42dc,2023-10-24 07:45:00,8.975335,-79.528855,trafico,Fila interminable para entrar a Bella Vista.!,1
1613db6c-3c7e-47a6,2023-10-24 07:45:00,9.070771,-79.384994,obstaculo,Carro dañado en el puente de Tocumen. #Panama,1
edb25a5c-0c3b-4e54,2023-10-24 07:45:00,9.071967,-79.384298,obstaculo,Semáforo dañado e intermitente en Tocumen. #Panama,1
157bd7bd-5c15-478c,2023-10-24 07:45:00,9.071002,-79.384617,obstaculo,Hay un hueco enorme rompiendo llantas en Tocumen....,1
f71042c0-162f-4535,2023-10-24 07:45:00,8.960624,-79.555117,obstaculo,Carro dañado en el puente de Ancón. 😡,1
3b11bec5-c4fa-4203,2023-10-24 07:45:00,9.071536,-79.384846,obstaculo,Hay un hueco enorme rompiendo llantas en Tocumen. 🚑,1
e0764104-80e6-494a,2023-10-24 07:45:00,8.964099,-79.561281,no_incidentes,Viendo las noticias del tráfico mientras tomo café.,0
a011455c-e3cb-4695,2023-10-24 07:45:00,8.959585,-79.554874,obstaculo,Semáforo dañado e intermitente en Ancón. 🚑,1
6b2be4c0-b9f3-49b1,2023-10-24 07:45:00,8.956172,-79.56877,trafico,Congestión total hacia Ancón.,0
8195df19-c021-47b3,2023-10-24 07:45:00,8.958955,-79.555146,obstaculo,"Objeto extraño en la vía por Ancón, cuidado. #Panama",0
262c5fa1-16ef-46d1,2023-10-24 07:45:00,9.009109,-79.525116,trafico,Waze marca todo rojo saliendo de Betania. 😡,0
137f1c52-fa09-4ec6,2023-10-24 07:45:00,8.974685,-79.529624,trafico,Congestión total hacia Bella Vista. #Panama,1
cbabaa44-4c18-4d31,2023-10-24 07:45:00,8.974771,-79.528287,trafico,Waze marca todo rojo saliendo de Bella Vista. 🚑,1
3ef92bb9-da15-447b,2023-10-24 07:45:00,9.065186,-79.381852,obstaculo,"Objeto extraño en la vía por Tocumen, cuidado.",0
bc1ffe79-e605-4615,2023-10-24 07:45:00,9.071059,-79.385057,obstaculo,Inundación leve en la vía principal de Tocumen. #Panama,1
e6086cae-dc9e-4127,2023-10-24 07:45:00,9.071103,-79.384963,obstaculo,Árbol caído bloqueando el carril derecho en Tocumen. #Panama,1
419cef7d-43e1-4723,2023-10-24 07:45:00,9.071642,-79.384557,obstaculo,Carro dañado en el puente de Tocumen. #Panama,1
b64fa049-7567-48a8,2023-10-24 07:45:00,9.00139,-79.503529,obstaculo,Carro dañado en el puente de San Francisco. 🚑,0
4650685c-ac2f-49de,2023-10-24 07:45:00,9.047544,-79.501357,no_incidentes,Increíble el atardecer hoy en San Miguelito. 🚑,0
fc2c8450-7895-4abf,2023-10-24 07:45:00,8.960379,-79.555145,obstaculo,Semáforo dañado e intermitente en Ancón. #Panama,1
340c792e-9569-43f0,2023-10-24 07:46:00,9.067814,-79.397953,accidente,"Motorizado en el piso, ambulancia llegando a Tocumen....",0
78ad21e0-2dcd-430c,2023-10-24 07:46:00,9.071691,-79.385498,obstaculo,Hay un hueco enorme rompiendo llantas en Tocumen. 😡,1
da166883-07b0-4f53,2023-10-24 07:46:00,9.027978,-79.511405,trafico,"Colapso vial en San Miguelito, busquen alternas. 😡",0
60bf5189-5449-45eb,2023-10-24 07:46:00,9.007717,-79.531292,no_incidentes,Denuncia ciudadana: la basura en Betania es insoportable. #Panama,0
57caf9b4-f432-4522,2023-10-24 07:46:00,8.982067,-79.497181,trafico,El tranque en San Francisco no es normal hoy.!,0
68f01112-4464-4e60,2023-10-24 07:46:00,8.987856,-79.502204,accidente,Golpe feo entre taxi y metrobus en San Francisco. 🚑,0
f0511c4d-bb51-49b2,2023-10-24 07:46:00,8.954596,-79.574406,obstaculo,Carro dañado en el puente de Ancón. #Panama,0
d8ad870d-8f81-4996,2023-10-24 07:46:00,9.071086,-79.385228,obstaculo,"Objeto extraño en la vía por Tocumen, cuidado. 😡",1
63d8016d-5865-4f44,2023-10-24 07:46:00,9.018395,-79.533329,obstaculo,"Objeto extraño en la vía por Betania, cuidado. 😡",0
61a24a4c-f91e-4302,2023-10-24 07:46:00,8.990415,-79.504624,trafico,"Colapso vial en San Francisco, busquen alternas....",0
d72943bb-24ae-4f31,2023-10-24 07:46:00,9.07168,-79.384904,obstaculo,Carro dañado en el puente de Tocumen....,1
a2c57a27-4b33-4a7f,2023-10-24 07:46:00,8.951844,-79.554288,no_incidentes,"Odio el tráfico de esta ciudad, siempre es lo mismo. 😡",0
465d4826-d177-45e5,2023-10-24 07:46:00,9.073381,-79.388649,trafico,Fila interminable para entrar a Tocumen. 🚑,0
664ca547-30eb-4f3b,2023-10-24 07:46:00,9.071154,-79.385176,obstaculo,Hay un hueco enorme rompiendo llantas en Tocumen. #Panama,1
74ea4c24-68e1-409c,2023-10-24 07:46:00,8.975143,-79.529205,trafico,Waze marca todo rojo saliendo de Bella Vista.!,1
07f17e40-43f7-48fe,2023-10-24 07:46:00,8.959944,-79.554974,obstaculo,Inundación leve en la vía principal de Ancón. 🚑,1
935a7601-0694-4b10,2023-10-24 07:46:00,9.07217,-79.38441,obstaculo,Hay un hueco enorme rompiendo llantas en Tocumen.!,1
18a1e8f7-b17b-4634,2023-10-24 07:46:00,8.960123,-79.554953,obstaculo,"Objeto extraño en la vía por Ancón, cuidado....",1
f46a9cca-251a-44ce,2023-10-24 07:46:00,8.974515,-79.528522,trafico,Waze marca todo rojo saliendo de Bella Vista.!,1
9d986632-a41f-4be5,2023-10-24 07:46:00,9.028028,-79.498257,trafico,Waze marca todo rojo saliendo de San Miguelito.,0
eb06fe3e-cb52-4fdf,2023-10-24 07:46:00,9.071288,-79.384924,obstaculo,"Objeto extraño en la vía por Tocumen, cuidado. 😡",1
e52b9a29-2c59-4ce9,2023-10-24 07:46:00,8.959748,-79.553998,obstaculo,Carro dañado en el puente de Ancón. #Panama,1
6381470a-43e9-4c8c,2023-10-24 07:46:00,8.97478,-79.529182,trafico,Fila interminable para entrar a Bella Vista.!,1
0df4d66d-b9c0-4fd8,2023-10-24 07:46:00,8.974356,-79.528865,trafico,Llevo 20 minutos sin moverme en Bella Vista.,1
4b39ab18-8eab-4831,2023-10-24 07:46:00,8.96025,-79.554084,obstaculo,Carro dañado en el puente de Ancón.,1
96212eef-d21b-4c53,2023-10-24 07:46:00,8.988397,-79.506652,trafico,El tranque en San Francisco no es normal hoy....,0
ddb92d19-4d10-45d8,2023-10-24 07:46:00,8.959772,-79.555319,obstaculo,Hay un hueco enorme rompiendo llantas en Ancón.!,1
9e358a68-0231-4d06,2023-10-24 07:46:00,9.059937,-79.385066,trafico,Llevo 20 minutos sin moverme en Tocumen. 🚑,0
24b7d023-49fc-4c5e,2023-10-24 07:46:00,8.947014,-79.571875,trafico,Congestión total hacia Ancón.,0
09daec76-e37f-4733,2023-10-24 07:46:00,8.965818,-79.554612,trafico,El tranque en Ancón no es normal hoy.,0
633e8b6d-3b46-451e,2023-10-24 07:46:00,9.070359,-79.384706,obstaculo,Carro dañado en el puente de Tocumen....,1
ea47cf9f-0cc9-4fbf,2023-10-24 07:46:00,8.960648,-79.554473,obstaculo,Hay un hueco enorme rompiendo llantas en Ancón. #Panama,1
232f1009-0894-41bb,2023-10-24 07:46:00,8.978942,-79.516676,accidente,"Motorizado en el piso, ambulancia llegando a San Francisco. #Panama",0
da927b08-f89e-40d4,2023-10-24 07:46:00,9.0706,-79.385202,obstaculo,Árbol caído bloqueando el carril derecho en Tocumen. 🚑,1
03c34d76-114d-4a4d,2023-10-24 07:46:00,8.960253,-79.555294,obstaculo,Inundación leve en la vía principal de Ancón. 😡,1
a252f592-1fe7-4709,2023-10-24 07:46:00,9.071692,-79.384185,obstaculo,Hay un hueco enorme rompiendo llantas en Tocumen. 🚑,1
e43f99d3-a42e-4b22,2023-10-24 07:46:00,9.071156,-79.384876,obstaculo,"Objeto extraño en la vía por Tocumen, cuidado....",1
27b5c9fc-1ede-48d1,2023-10-24 07:46:00,9.070883,-79.3846,obstaculo,Árbol caído bloqueando el carril derecho en Tocumen. 😡,1
2c3982f7-880e-4dea,2023-10-24 07:46:00,8.959912,-79.555553,obstaculo,Semáforo dañado e intermitente en Ancón.,1
45190ea4-fbd8-40be,2023-10-24 07:46:00,8.97012,-79.546472,trafico,Llevo 20 minutos sin moverme en Ancón. 🚑,0
b23d6b37-b636-4235,2023-10-24 07:46:00,9.070818,-79.384807,obstaculo,Hay un hueco enorme rompiendo llantas en Tocumen. #Panama,1
d5234e0f-39ad-49a9,2023-10-24 07:46:00,9.070399,-79.38464,obstaculo,"Objeto extraño en la vía por Tocumen, cuidado. #Panama",1
71fcd5bd-2847-4f0a,2023-10-24 07:46:00,8.974034,-79.529212,trafico,Waze marca todo rojo saliendo de Bella Vista.,1
c887084c-1675-412a,2023-10-24 07:46:00,9.078787,-79.385932,no_incidentes,Increíble el atardecer hoy en Tocumen.!,0
e2a937df-b407-46fb,2023-10-24 07:46:00,9.037443,-79.516757,trafico,"Colapso vial en San Miguelito, busquen alternas....",0
7095226c-d5d1-41da,2023-10-24 07:46:00,8.97471,-79.528796,trafico,Llevo 20 minutos sin moverme en Bella Vista. #Panama,1
2f99621b-4c73-449f,2023-10-24 07:46:00,8.961308,-79.555781,obstaculo,Árbol caído bloqueando el carril derecho en Ancón....,1
461d3414-2b7b-44c4,2023-10-24 07:46:00,9.070929,-79.384511,obstaculo,Semáforo dañado e intermitente en Tocumen.,1
ad36fef7-b8c5-472d,2023-10-24 07:46:00,9.054034,-79.369405,obstaculo,Hay un hueco enorme rompiendo llantas en Tocumen. 🚑,0
f06f6108-80d4-431c,2023-10-24 07:46:00,9.071095,-79.384857,obstaculo,Inundación leve en la vía principal de Tocumen.!,1
4c330fc1-e044-4158,2023-10-24 07:47:00,8.990611,-79.514856,no_incidentes,¿Alguien sabe si hay paso por San Francisco? 😡,0
130ce92f-9119-467d,2023-10-24 07:47:00,8.974368,-79.529385,trafico,Congestión total hacia Bella Vista. 🚑,1
e87d206c-c009-4e17,2023-10-24 07:47:00,9.071666,-79.384129,obstaculo,Árbol caído bloqueando el carril derecho en Tocumen.!,1
11bbddaf-fd13-4304,2023-10-24 07:47:00,8.956801,-79.541666,trafico,"Colapso vial en Ancón, busquen alternas. #Panama",0
7dfd0a52-e6a3-4d3b,2023-10-24 07:47:00,8.959624,-79.554315,obstaculo,Hay un hueco enorme rompiendo llantas en Ancón.!,1
61dce5e4-4125-476a,2023-10-24 07:47:00,9.082176,-79.387294,no_incidentes,Denuncia ciudadana: la basura en Tocumen es insoportable. 😡,0
5af97564-3c30-4bf4,2023-10-24 07:47:00,9.070324,-79.385085,obstaculo,Inundación leve en la vía principal de Tocumen. #Panama,1
db77e844-83ab-43ef,2023-10-24 07:47:00,9.071218,-79.385475,obstaculo,Semáforo dañado e intermitente en Tocumen. #Panama,1
e5bcac09-b702-4c5c,2023-10-24 07:47:00,9.070692,-79.384703,obstaculo,Inundación leve en la vía principal de Tocumen. #Panama,1
414c1dcf-3762-416e,2023-10-24 07:47:00,9.070437,-79.38459,obstaculo,Inundación leve en la vía principal de Tocumen. #Panama,1
200aa328-d87c-4ab1,2023-10-24 07:47:00,8.960813,-79.555141,obstaculo,Inundación leve en la vía principal de Ancón. 😡,1
8aab3931-1954-41e9,2023-10-24 07:47:00,9.072092,-79.385032,obstaculo,Árbol caído bloqueando el carril derecho en Tocumen. 😡,1
de6f7a18-4b1f-4bb1,2023-10-24 07:47:00,9.071023,-79.386309,obstaculo,Semáforo dañado e intermitente en Tocumen.!,1
058f7e37-ece5-4c56,2023-10-24 07:47:00,9.071935,-79.393784,no_incidentes,Viendo las noticias del tráfico mientras tomo café. 😡,0
2a46a5eb-247d-4f3c,2023-10-24 07:47:00,8.97457,-79.528957,trafico,Llevo 20 minutos sin moverme en Bella Vista. 😡,1
7dc131fb-9f2c-4a65,2023-10-24 07:47:00,8.959166,-79.535422,obstaculo,Semáforo dañado e intermitente en Ancón.,0
91068f25-a340-43fe,2023-10-24 07:47:00,9.070492,-79.385254,obstaculo,"Objeto extraño en la vía por Tocumen, cuidado. 🚑",1
1396b6b9-ea66-488a,2023-10-24 07:47:00,9.070151,-79.384465,obstaculo,Semáforo dañado e intermitente en Tocumen. #Panama,1
2c744e9f-734f-4127,2023-10-24 07:47:00,9.016869,-79.537954,no_incidentes,"Llegaré tarde al trabajo, qué estrés. #Panama",0
f3567366-3f2e-4fed,2023-10-24 07:47:00,8.959767,-79.554516,obstaculo,Carro dañado en el puente de Ancón.,1
943b2eeb-371c-4d3a,2023-10-24 07:47:00,9.071308,-79.385389,obstaculo,Semáforo dañado e intermitente en Tocumen.!,1
316f3db7-657f-4273,2023-10-24 07:47:00,8.959942,-79.555124,obstaculo,"Objeto extraño en la vía por Ancón, cuidado.!",1
44fbf4ba-51b6-486f,2023-10-24 07:47:00,9.070723,-79.384628,obstaculo,Semáforo dañado e intermitente en Tocumen....,1
b8ea0d68-12d2-4e76,2023-10-24 07:47:00,8.960505,-79.555412,obstaculo,Árbol caído bloqueando el carril derecho en Ancón. 🚑,1
6f60ec73-2089-4f65,2023-10-24 07:47:00,9.065438,-79.388202,accidente,"Motorizado en el piso, ambulancia llegando a Tocumen....",0
24b933e1-86e3-4054,2023-10-24 07:47:00,8.96944,-79.525341,no_incidentes,Denuncia ciudadana: la basura en Bella Vista es insoportable. 🚑,0
c5375f5e-9f34-4242,2023-10-24 07:47:00,9.07047,-79.384774,obstaculo,Hay un hueco enorme rompiendo llantas en Tocumen.,1
7c0c91ad-e2c6-4ad0,2023-10-24 07:47:00,8.957416,-79.551829,trafico,Waze marca todo rojo saliendo de Ancón. 🚑,0
a670a00e-6ea6-4594,2023-10-24 07:47:00,8.974428,-79.529486,trafico,El tranque en Bella Vista no es normal hoy. 🚑,1
d19b12ec-eeca-42f0,2023-10-24 07:47:00,8.988045,-79.499408,accidente,"Están levantando el accidente de San Francisco, todavía hay vidrios.!",0
4b284ae8-ab94-4dd1,2023-10-24 07:47:00,8.974204,-79.528865,trafico,"Colapso vial en Bella Vista, busquen alternas. 😡",1
778ead6e-57f1-4c0a,2023-10-24 07:47:00,9.009993,-79.534793,no_incidentes,Denuncia ciudadana: la basura en Betania es insoportable.,0
8a5bcb69-c20d-4ef9,2023-10-24 07:47:00,8.969644,-79.545255,no_incidentes,El gobierno debería arreglar las calles de Ancón.!,0
0df158c6-f987-4ca9,2023-10-24 07:47:00,9.070741,-79.385437,obstaculo,Árbol caído bloqueando el carril derecho en Tocumen. 😡,1
6f30fb12-6c42-4b42,2023-10-24 07:47:00,9.078125,-79.374008,no_incidentes,Mi vida es un accidente constante.,0
9801e78e-5c5c-4fc2,2023-10-24 07:47:00,9.01448,-79.535593,no_incidentes,Denuncia ciudadana: la basura en Betania es insoportable.!,0
87680bbb-b776-489d,2023-10-24 07:47:00,9.071405,-79.385928,obstaculo,Inundación leve en la vía principal de Tocumen. 🚑,1
80f07f25-38ca-4dbb,2023-10-24 07:47:00,8.960263,-79.554208,obstaculo,Árbol caído bloqueando el carril derecho en Ancón. #Panama,1
ef4b057a-123d-47d0,2023-10-24 07:47:00,8.999915,-79.503905,obstaculo,Hay un hueco enorme rompiendo llantas en San Francisco....,0
26d33aa1-8d53-4b32,2023-10-24 07:47:00,9.044258,-79.504112,trafico,Fila interminable para entrar a San Miguelito.!,0
6c481156-a146-4035,2023-10-24 07:47:00,9.026238,-79.531489,obstaculo,Hay un hueco enorme rompiendo llantas en Betania.!,0
5ad23227-4796-4d06,2023-10-24 07:47:00,8.953146,-79.5502,trafico,Congestión total hacia Ancón. 🚑,0
6f02ae82-87cf-4d4f,2023-10-24 07:47:00,9.001481,-79.520935,obstaculo,Hay un hueco enorme rompiendo llantas en Betania. 🚑,0
e7578fdd-e87a-45f6,2023-10-24 07:47:00,9.07119,-79.384324,obstaculo,Semáforo dañado e intermitente en Tocumen.,1
b8481ea0-96b3-4c3e,2023-10-24 07:47:00,8.957083,-79.544767,accidente,"Están levantando el accidente de Ancón, todavía hay vidrios.!",0
815caebf-c0df-468d,2023-10-24 07:47:00,9.070707,-79.384985,obstaculo,"Objeto extraño en la vía por Tocumen, cuidado.",1
1cd4607b-9a4f-48be,2023-10-24 07:47:00,9.070966,-79.385087,obstaculo,Semáforo dañado e intermitente en Tocumen....,1
a6471e4d-7c93-4737,2023-10-24 07:47:00,8.974832,-79.529341,trafico,El tranque en Bella Vista no es normal hoy. 😡,1
c4c09f13-c806-40d8,2023-10-24 07:47:00,8.961497,-79.554889,obstaculo,Carro dañado en el puente de Ancón....,1
1317eee6-0a20-4f0c,2023-10-24 07:47:00,8.97911,-79.536328,no_incidentes,Mi vida es un accidente constante.,0
87e1a421-30e9-47e1,2023-10-24 07:48:00,8.974449,-79.528509,trafico,"Colapso vial en Bella Vista, busquen alternas....",1
37a6dc46-f0b2-477b,2023-10-24 07:48:00,8.974879,-79.529461,trafico,Congestión total hacia Bella Vista.,1
5ee17639-96d6-43c7,2023-10-24 07:48:00,9.070995,-79.38497,obstaculo,Carro dañado en el puente de Tocumen....,1
b7fccb7b-e1fc-4b56,2023-10-24 07:48:00,9.071126,-79.384668,obstaculo,Árbol caído bloqueando el carril derecho en Tocumen.!,1
80db3c5c-1069-4ff8,2023-10-24 07:48:00,8.974225,-79.529206,trafico,"Colapso vial en Bella Vista, busquen alternas. 🚑",1
6086ec76-5337-42c3,2023-10-24 07:48:00,8.973901,-79.529377,trafico,Congestión total hacia Bella Vista. 🚑,1
fa2c502b-c1d0-4ca7,2023-10-24 07:48:00,9.031361,-79.495511,obstaculo,Semáforo dañado e intermitente en San Miguelito....,0
5e0b31c7-a679-4702,2023-10-24 07:48:00,9.026532,-79.506215,obstaculo,"Objeto extraño en la vía por San Miguelito, cuidado. 😡",0
d52ee117-2504-4819,2023-10-24 07:48:00,8.974232,-79.528784,trafico,Fila interminable para entrar a Bella Vista. 🚑,1
30c832d6-bca7-4dd7,2023-10-24 07:48:00,8.991843,-79.511479,trafico,Waze marca todo rojo saliendo de San Francisco. #Panama,0
2f4bdd29-069f-474f,2023-10-24 07:48:00,9.071493,-79.385078,obstaculo,Semáforo dañado e intermitente en Tocumen. 🚑,1
3d268faf-2d99-486e,2023-10-24 07:48:00,8.974077,-79.528869,trafico,Llevo 20 minutos sin moverme en Bella Vista. 😡,1
668d5b35-2ea1-4a20,2023-10-24 07:48:00,8.974056,-79.529147,trafico,Waze marca todo rojo saliendo de Bella Vista....,1
9d4a66f5-485f-40ba,2023-10-24 07:48:00,9.071896,-79.384967,obstaculo,"Objeto extraño en la vía por Tocumen, cuidado....",1
933f5dd0-593c-475f,2023-10-24 07:48:00,8.974366,-79.528183,trafico,Waze marca todo rojo saliendo de Bella Vista....,1
8d34f514-1b95-4fd6,2023-10-24 07:48:00,8.994259,-79.502636,obstaculo,Semáforo dañado e intermitente en San Francisco. #Panama,0
6f9b8f33-7731-4306,2023-10-24 07:48:00,9.06401,-79.510176,no_incidentes,Denuncia ciudadana: la basura en San Miguelito es insoportable. 🚑,0
34f2a6e4-c3c8-411c,2023-10-24 07:48:00,9.071588,-79.385153,obstaculo,Semáforo dañado e intermitente en Tocumen. 😡,1
226f8173-1624-4667,2023-10-24 07:48:00,8.974032,-79.529833,trafico,El tranque en Bella Vista no es normal hoy. 😡,1
0521df5f-37ee-42c5,2023-10-24 07:48:00,8.972908,-79.535462,obstaculo,Hay un hueco enorme rompiendo llantas en Bella Vista....,0
ef8c2351-5401-4760,2023-10-24 07:48:00,8.959813,-79.551986,trafico,Fila interminable para entrar a Ancón.!,0
77b83b5e-bd4a-488b,2023-10-24 07:48:00,9.071612,-79.38549,obstaculo,Carro dañado en el puente de Tocumen. #Panama,1
5f1d6f4c-27b7-461e,2023-10-24 07:48:00,9.026729,-79.523457,trafico,"Colapso vial en Betania, busquen alternas. #Panama",0
6b0002f5-e6d6-41e6,2023-10-24 07:48:00,8.960344,-79.551123,no_incidentes,"Odio el tráfico de esta ciudad, siempre es lo mismo.!",0
aa328a12-aea9-486e,2023-10-24 07:48:00,9.070579,-79.38527,obstaculo,Inundación leve en la vía principal de Tocumen.!,1
792a1619-6f1c-4fe3,2023-10-24 07:48:00,8.958623,-79.563817,trafico,Fila interminable para entrar a Ancón. #Panama,0
c66bbca5-0548-42f8,2023-10-24 07:48:00,9.071122,-79.384983,obstaculo,Hay un hueco enorme rompiendo llantas en Tocumen....,1
c5f1115c-cb54-459c,2023-10-24 07:48:00,9.07294,-79.381106,no_incidentes,Viendo las noticias del tráfico mientras tomo café.,0
c45afe73-1079-4d1b,2023-10-24 07:48:00,9.070423,-79.384664,obstaculo,"Objeto extraño en la vía por Tocumen, cuidado. #Panama",1
37612136-d27e-4191,2023-10-24 07:48:00,9.075542,-79.384159,trafico,Waze marca todo rojo saliendo de Tocumen. 🚑,0
e5257ede-ef0c-4300,2023-10-24 07:48:00,9.045141,-79.500926,trafico,"Colapso vial en San Miguelito, busquen alternas. #Panama",0
0814618c-a611-459b,2023-10-24 07:48:00,9.071356,-79.384827,obstaculo,"Objeto extraño en la vía por Tocumen, cuidado.!",1
e38c28a0-3114-4d98,2023-10-24 07:48:00,8.974017,-79.52891,trafico,Fila interminable para entrar a Bella Vista.,1
7caada13-3355-42eb,2023-10-24 07:48:00,8.97424,-79.529156,trafico,Llevo 20 minutos sin moverme en Bella Vista.!,1
4c971481-0221-4a5d,2023-10-24 07:48:00,8.97668,-79.52643,trafico,Waze marca todo rojo saliendo de Bella Vista. 😡,0
a62d9b49-bb5c-4c22,2023-10-24 07:48:00,8.973234,-79.534346,accidente,Acabo de ver un choque múltiple por Bella Vista.,0
c781984c-e2cf-4f48,2023-10-24 07:48:00,9.040201,-79.50045,no_incidentes,"Odio el tráfico de esta ciudad, siempre es lo mismo. 🚑",0
10d4fea5-1491-435e,2023-10-24 07:48:00,8.971614,-79.52545,trafico,El tranque en Bella Vista no es normal hoy....,0
96448678-fd17-4768,2023-10-24 07:48:00,8.945566,-79.54521,trafico,"Colapso vial en Ancón, busquen alternas. 😡",0
f4a45863-affc-459e,2023-10-24 07:48:00,9.070816,-79.385597,obstaculo,Árbol caído bloqueando el carril derecho en Tocumen....,1
9e17b30b-c1f1-4e9f,2023-10-24 07:48:00,9.019258,-79.519791,trafico,Waze marca todo rojo saliendo de Betania. 🚑,0
976db358-6fc0-4a9d,2023-10-24 07:48:00,9.021053,-79.541936,no_incidentes,"Llegaré tarde al trabajo, qué estrés....",0
276cddfd-68e1-498d,2023-10-24 07:48:00,8.974272,-79.528905,trafico,"Colapso vial en Bella Vista, busquen alternas....",1
adffde16-7897-48f7,2023-10-24 07:48:00,9.070619,-79.384933,obstaculo,Inundación leve en la vía principal de Tocumen.!,1
154a36fc-78f4-4038,2023-10-24 07:48:00,8.995147,-79.510505,no_incidentes,"Odio el tráfico de esta ciudad, siempre es lo mismo.!",0
20662918-b4d6-466a,2023-10-24 07:48:00,8.993575,-79.512264,trafico,Llevo 20 minutos sin moverme en San Francisco. #Panama,0
4e4418fd-57c5-416c,2023-10-24 07:48:00,9.070856,-79.38479,obstaculo,Inundación leve en la vía principal de Tocumen. #Panama,1
aad2b951-4cb9-457a,2023-10-24 07:48:00,9.070971,-79.385147,obstaculo,"Objeto extraño en la vía por Tocumen, cuidado.!",1
42bf9d9c-c11b-47d2,2023-10-24 07:48:00,9.051913,-79.379236,obstaculo,Semáforo dañado e intermitente en Tocumen. 😡,0
ddb31dc4-6f1f-44b9,2023-10-24 07:48:00,9.070644,-79.384571,obstaculo,Hay un hueco enorme rompiendo llantas en Tocumen. 😡,1
86a042b4-469e-41dd,2023-10-24 07:49:00,8.97395,-79.548345,trafico,Waze marca todo rojo saliendo de Ancón.,0
38e6acee-f478-4376,2023-10-24 07:49:00,9.070417,-79.384556,obstaculo,Carro dañado en el puente de Tocumen. 😡,1
f77203f3-577b-49e0,2023-10-24 07:49:00,9.014338,-79.530892,trafico,Llevo 20 minutos sin moverme en Betania.,1
88ae3fb5-45a2-4e8a,2023-10-24 07:49:00,9.014527,-79.529826,trafico,"Colapso vial en Betania, busquen alternas....",1
2e619ac9-b19f-4a9e,2023-10-24 07:49:00,8.980891,-79.533426,obstaculo,Inundación leve en la vía principal de Bella Vista. #Panama,0
55ec2697-00a1-42df,2023-10-24 07:49:00,8.989193,-79.500256,trafico,"Colapso vial en San Francisco, busquen alternas....",0
876fc7f2-6580-410d,2023-10-24 07:49:00,9.07081,-79.385575,obstaculo,Árbol caído bloqueando el carril derecho en Tocumen. 😡,1
004c277d-f9de-44b6,2023-10-24 07:49:00,9.032084,-79.506659,trafico,Llevo 20 minutos sin moverme en San Miguelito. 😡,0
c6fc5117-ef31-49c6,2023-10-24 07:49:00,9.071752,-79.384074,obstaculo,Árbol caído bloqueando el carril derecho en Tocumen.!,1
baecfc1b-bfa6-4cea,2023-10-24 07:49:00,8.975218,-79.528518,trafico,El tranque en Bella Vista no es normal hoy....,1
a3e801e3-bfaa-4189,2023-10-24 07:49:00,8.989744,-79.494507,trafico,Congestión total hacia San Francisco.,0
1f1abe17-60f9-4edd,2023-10-24 07:49:00,8.975387,-79.539701,obstaculo,Semáforo dañado e intermitente en Bella Vista. 😡,0
0f5310aa-4c5c-4aa6,2023-10-24 07:49:00,9.013652,-79.52895,trafico,El tranque en Betania no es normal hoy. 🚑,1
3dfc6444-567a-4a69,2023-10-24 07:49:00,9.070979,-79.385505,obstaculo,Árbol caído bloqueando el carril derecho en Tocumen....,1
